"","scientificName","decimalLatitude","decimalLongitude","occurrenceStatus","basisOfRecord","lifeStage","stateProvince","year","geodeticDatum","country"
"19412","Galaxias brevipinnis Günther, 1866",-44.053776,170.134048,"PRESENT","HUMAN_OBSERVATION","Juvenile",NA,1992,"WGS84","New Zealand"
"19413","Galaxias brevipinnis Günther, 1866",-43.851112,170.437396,"PRESENT","HUMAN_OBSERVATION","Adult",NA,1992,"WGS84","New Zealand"
"19414","Galaxias brevipinnis Günther, 1866",-43.910765,170.447308,"PRESENT","HUMAN_OBSERVATION",NA,NA,1992,"WGS84","New Zealand"
"19415","Galaxias brevipinnis Günther, 1866",-45.58822,170.452254,"PRESENT","HUMAN_OBSERVATION",NA,NA,1992,"WGS84","New Zealand"
"19416","Galaxias brevipinnis Günther, 1866",-45.461882,167.582242,"PRESENT","HUMAN_OBSERVATION",NA,NA,1992,"WGS84","New Zealand"
"19417","Galaxias brevipinnis Günther, 1866",-45.480018,167.584381,"PRESENT","HUMAN_OBSERVATION",NA,NA,1992,"WGS84","New Zealand"
"19418","Galaxias brevipinnis Günther, 1866",-45.469005,167.58029,"PRESENT","HUMAN_OBSERVATION",NA,NA,1992,"WGS84","New Zealand"
"19419","Galaxias brevipinnis Günther, 1866",-37.79644,144.99888,"PRESENT","HUMAN_OBSERVATION",NA,"Victoria",1992,"WGS84","Australia"
"19420","Galaxias brevipinnis Günther, 1866",-37.79648,145.00115,"PRESENT","HUMAN_OBSERVATION",NA,"Victoria",1992,"WGS84","Australia"
"19421","Galaxias brevipinnis Günther, 1866",-37.79601,145.00058,"PRESENT","HUMAN_OBSERVATION",NA,"Victoria",1992,"WGS84","Australia"
"19422","Galaxias brevipinnis Günther, 1866",-37.79601,145.00058,"PRESENT","HUMAN_OBSERVATION",NA,"Victoria",1992,"WGS84","Australia"
"19423","Galaxias brevipinnis Günther, 1866",-41.949139,146.272656,"PRESENT","HUMAN_OBSERVATION",NA,"Tasmania",1992,"WGS84","Australia"
"19424","Galaxias brevipinnis Günther, 1866",-41.980684,146.303742,"PRESENT","HUMAN_OBSERVATION",NA,"Tasmania",1992,"WGS84","Australia"
"19425","Galaxias brevipinnis Günther, 1866",-41.966076,146.305434,"PRESENT","HUMAN_OBSERVATION",NA,"Tasmania",1992,"WGS84","Australia"
"19426","Galaxias brevipinnis Günther, 1866",-43.24035,147.151644,"PRESENT","HUMAN_OBSERVATION",NA,"Tasmania",1991,"WGS84","Australia"
"19427","Galaxias brevipinnis Günther, 1866",-41.896821,146.362422,"PRESENT","HUMAN_OBSERVATION",NA,"Tasmania",1991,"WGS84","Australia"
"19428","Galaxias brevipinnis Günther, 1866",-41.231378,146.398761,"PRESENT","HUMAN_OBSERVATION",NA,"Tasmania",1991,"WGS84","Australia"
"19429","Galaxias brevipinnis Günther, 1866",-41.660167,144.929496,"PRESENT","HUMAN_OBSERVATION",NA,"Tasmania",1991,"WGS84","Australia"
"19430","Galaxias brevipinnis Günther, 1866",-42.779361,147.083277,"PRESENT","HUMAN_OBSERVATION",NA,"Tasmania",1991,"WGS84","Australia"
"19431","Galaxias brevipinnis Günther, 1866",-41.82609,146.035586,"PRESENT","HUMAN_OBSERVATION",NA,"Tasmania",1991,"WGS84","Australia"
"19432","Galaxias brevipinnis Günther, 1866",-41.240267,146.574106,"PRESENT","HUMAN_OBSERVATION",NA,"Tasmania",1991,"WGS84","Australia"
"19433","Galaxias brevipinnis Günther, 1866",-42.787107,146.060234,"PRESENT","HUMAN_OBSERVATION",NA,"Tasmania",1991,"WGS84","Australia"
"19434","Galaxias brevipinnis Günther, 1866",-42.787107,146.060234,"PRESENT","HUMAN_OBSERVATION",NA,"Tasmania",1991,"WGS84","Australia"
"19435","Galaxias brevipinnis Günther, 1866",-42.787239,146.059926,"PRESENT","HUMAN_OBSERVATION",NA,"Tasmania",1991,"WGS84","Australia"
"19436","Galaxias brevipinnis Günther, 1866",-39.220564,174.117037,"PRESENT","HUMAN_OBSERVATION","Adult",NA,1991,"WGS84","New Zealand"
"19437","Galaxias brevipinnis Günther, 1866",-39.193376,174.13279,"PRESENT","HUMAN_OBSERVATION","Adult",NA,1991,"WGS84","New Zealand"
"19438","Galaxias brevipinnis Günther, 1866",-45.158599,167.89357,"PRESENT","HUMAN_OBSERVATION",NA,NA,1991,"WGS84","New Zealand"
"19439","Galaxias brevipinnis Günther, 1866",-37.60911,149.51294,"PRESENT","HUMAN_OBSERVATION",NA,"Victoria",1991,"WGS84","Australia"
"19440","Galaxias brevipinnis Günther, 1866",-37.61705,149.47809,"PRESENT","HUMAN_OBSERVATION",NA,"Victoria",1991,"WGS84","Australia"
"19441","Galaxias brevipinnis Günther, 1866",-37.35058,148.26585,"PRESENT","HUMAN_OBSERVATION",NA,"Victoria",1991,"WGS84","Australia"
"19442","Galaxias brevipinnis Günther, 1866",-37.55937,146.56763,"PRESENT","HUMAN_OBSERVATION",NA,"Victoria",1991,"WGS84","Australia"
"19443","Galaxias brevipinnis Günther, 1866",-37.79644,144.99888,"PRESENT","HUMAN_OBSERVATION",NA,"Victoria",1991,"WGS84","Australia"
"19444","Galaxias brevipinnis Günther, 1866",-37.35011,148.26639,"PRESENT","HUMAN_OBSERVATION",NA,"Victoria",1991,"WGS84","Australia"
"19445","Galaxias brevipinnis Günther, 1866",-37.55891,146.56819,"PRESENT","HUMAN_OBSERVATION",NA,"Victoria",1991,"WGS84","Australia"
"19446","Galaxias brevipinnis Günther, 1866",-37.79687,144.99828,"PRESENT","HUMAN_OBSERVATION",NA,"Victoria",1991,"WGS84","Australia"
"19447","Galaxias brevipinnis Günther, 1866",-37.60864,149.51348,"PRESENT","HUMAN_OBSERVATION",NA,"Victoria",1991,"WGS84","Australia"
"19448","Galaxias brevipinnis Günther, 1866",-37.61658,149.47863,"PRESENT","HUMAN_OBSERVATION",NA,"Victoria",1991,"WGS84","Australia"
"19449","Galaxias brevipinnis Günther, 1866",-43.022228,146.170487,"PRESENT","HUMAN_OBSERVATION",NA,"Tasmania",1991,"WGS84","Australia"
"19450","Galaxias brevipinnis Günther, 1866",-43.019216,146.362236,"PRESENT","HUMAN_OBSERVATION",NA,"Tasmania",1991,"WGS84","Australia"
"19451","Galaxias brevipinnis Günther, 1866",-43.018974,146.365662,"PRESENT","HUMAN_OBSERVATION",NA,"Tasmania",1991,"WGS84","Australia"
"19452","Galaxias brevipinnis Günther, 1866",-39.197157,174.115487,"PRESENT","HUMAN_OBSERVATION",NA,NA,1991,"WGS84","New Zealand"
"19453","Galaxias brevipinnis Günther, 1866",-37.088144,175.158204,"PRESENT","HUMAN_OBSERVATION","Adult",NA,1991,"WGS84","New Zealand"
"19454","Galaxias brevipinnis Günther, 1866",-39.06204,146.42916,"PRESENT","HUMAN_OBSERVATION",NA,"Victoria",1991,"WGS84","Australia"
"19455","Galaxias brevipinnis Günther, 1866",-39.06158,146.42973,"PRESENT","HUMAN_OBSERVATION",NA,"Victoria",1991,"WGS84","Australia"
"19456","Galaxias brevipinnis Günther, 1866",-40.543925,175.531652,"PRESENT","HUMAN_OBSERVATION","Adult",NA,1991,"WGS84","New Zealand"
"19457","Galaxias brevipinnis Günther, 1866",-37.41838,148.68284,"PRESENT","HUMAN_OBSERVATION",NA,"Victoria",1991,"WGS84","Australia"
"19458","Galaxias brevipinnis Günther, 1866",-38.61534,143.91525,"PRESENT","HUMAN_OBSERVATION",NA,"Victoria",1991,"WGS84","Australia"
"19459","Galaxias brevipinnis Günther, 1866",-38.61534,143.91525,"PRESENT","HUMAN_OBSERVATION",NA,"Victoria",1991,"WGS84","Australia"
"19460","Galaxias brevipinnis Günther, 1866",-37.41792,148.68338,"PRESENT","HUMAN_OBSERVATION",NA,"Victoria",1991,"WGS84","Australia"
"19461","Galaxias brevipinnis Günther, 1866",-38.61489,143.91583,"PRESENT","HUMAN_OBSERVATION",NA,"Victoria",1991,"WGS84","Australia"
"19462","Galaxias brevipinnis Günther, 1866",-38.61489,143.91583,"PRESENT","HUMAN_OBSERVATION",NA,"Victoria",1991,"WGS84","Australia"
"19463","Galaxias brevipinnis Günther, 1866",-38.61534,143.91525,"PRESENT","HUMAN_OBSERVATION",NA,"Victoria",1991,"WGS84","Australia"
"19464","Galaxias brevipinnis Günther, 1866",-38.61534,143.91525,"PRESENT","HUMAN_OBSERVATION",NA,"Victoria",1991,"WGS84","Australia"
"19465","Galaxias brevipinnis Günther, 1866",-38.61534,143.91525,"PRESENT","HUMAN_OBSERVATION",NA,"Victoria",1991,"WGS84","Australia"
"19466","Galaxias brevipinnis Günther, 1866",-38.74845,143.66065,"PRESENT","HUMAN_OBSERVATION",NA,"Victoria",1991,"WGS84","Australia"
"19467","Galaxias brevipinnis Günther, 1866",-38.61489,143.91583,"PRESENT","HUMAN_OBSERVATION",NA,"Victoria",1991,"WGS84","Australia"
"19468","Galaxias brevipinnis Günther, 1866",-38.61489,143.91583,"PRESENT","HUMAN_OBSERVATION",NA,"Victoria",1991,"WGS84","Australia"
"19469","Galaxias brevipinnis Günther, 1866",-38.61489,143.91583,"PRESENT","HUMAN_OBSERVATION",NA,"Victoria",1991,"WGS84","Australia"
"19470","Galaxias brevipinnis Günther, 1866",-36.730112,175.504483,"PRESENT","HUMAN_OBSERVATION","Adult",NA,1991,"WGS84","New Zealand"
"19471","Galaxias brevipinnis Günther, 1866",-42.895998,146.14891,"PRESENT","HUMAN_OBSERVATION",NA,"Tasmania",1991,"WGS84","Australia"
"19472","Galaxias brevipinnis Günther, 1866",-42.337364,171.487962,"PRESENT","HUMAN_OBSERVATION","Juvenile",NA,1991,"WGS84","New Zealand"
"19473","Galaxias brevipinnis Günther, 1866",-38.26868,145.16658,"PRESENT","HUMAN_OBSERVATION",NA,"Victoria",1991,"WGS84","Australia"
"19474","Galaxias brevipinnis Günther, 1866",-37.79918,145.00107,"PRESENT","HUMAN_OBSERVATION",NA,"Victoria",1991,"WGS84","Australia"
"19475","Galaxias brevipinnis Günther, 1866",-37.79648,145.00115,"PRESENT","HUMAN_OBSERVATION",NA,"Victoria",1991,"WGS84","Australia"
"19476","Galaxias brevipinnis Günther, 1866",-37.79648,145.00115,"PRESENT","HUMAN_OBSERVATION",NA,"Victoria",1991,"WGS84","Australia"
"19477","Galaxias brevipinnis Günther, 1866",-38.71421,143.73872,"PRESENT","HUMAN_OBSERVATION",NA,"Victoria",1991,"WGS84","Australia"
"19478","Galaxias brevipinnis Günther, 1866",-38.69091,143.80911,"PRESENT","HUMAN_OBSERVATION",NA,"Victoria",1991,"WGS84","Australia"
"19479","Galaxias brevipinnis Günther, 1866",-38.69091,143.80911,"PRESENT","HUMAN_OBSERVATION",NA,"Victoria",1991,"WGS84","Australia"
"19480","Galaxias brevipinnis Günther, 1866",-38.57485,143.94919,"PRESENT","HUMAN_OBSERVATION",NA,"Victoria",1991,"WGS84","Australia"
"19481","Galaxias brevipinnis Günther, 1866",-38.48235,144.02977,"PRESENT","HUMAN_OBSERVATION",NA,"Victoria",1991,"WGS84","Australia"
"19482","Galaxias brevipinnis Günther, 1866",-38.70374,143.76247,"PRESENT","HUMAN_OBSERVATION",NA,"Victoria",1991,"WGS84","Australia"
"19483","Galaxias brevipinnis Günther, 1866",-38.70442,143.77169,"PRESENT","HUMAN_OBSERVATION",NA,"Victoria",1991,"WGS84","Australia"
"19484","Galaxias brevipinnis Günther, 1866",-38.73534,143.68202,"PRESENT","HUMAN_OBSERVATION",NA,"Victoria",1991,"WGS84","Australia"
"19485","Galaxias brevipinnis Günther, 1866",-37.79873,145.00164,"PRESENT","HUMAN_OBSERVATION",NA,"Victoria",1991,"WGS84","Australia"
"19486","Galaxias brevipinnis Günther, 1866",-37.79687,144.99828,"PRESENT","HUMAN_OBSERVATION",NA,"Victoria",1991,"WGS84","Australia"
"19487","Galaxias brevipinnis Günther, 1866",-37.79687,144.99828,"PRESENT","HUMAN_OBSERVATION",NA,"Victoria",1991,"WGS84","Australia"
"19488","Galaxias brevipinnis Günther, 1866",-38.69047,143.80969,"PRESENT","HUMAN_OBSERVATION",NA,"Victoria",1991,"WGS84","Australia"
"19489","Galaxias brevipinnis Günther, 1866",-38.71376,143.73931,"PRESENT","HUMAN_OBSERVATION",NA,"Victoria",1991,"WGS84","Australia"
"19490","Galaxias brevipinnis Günther, 1866",-38.69047,143.80969,"PRESENT","HUMAN_OBSERVATION",NA,"Victoria",1991,"WGS84","Australia"
"19491","Galaxias brevipinnis Günther, 1866",-38.26823,145.16715,"PRESENT","HUMAN_OBSERVATION",NA,"Victoria",1991,"WGS84","Australia"
"19492","Galaxias brevipinnis Günther, 1866",-41.801789,172.850881,"PRESENT","HUMAN_OBSERVATION","Juvenile",NA,1991,"WGS84","New Zealand"
"19493","Galaxias brevipinnis Günther, 1866",-42.306779,171.559054,"PRESENT","HUMAN_OBSERVATION","Juvenile",NA,1991,"WGS84","New Zealand"
"19494","Galaxias brevipinnis Günther, 1866",-42.285844,171.541349,"PRESENT","HUMAN_OBSERVATION","Juvenile",NA,1991,"WGS84","New Zealand"
"19495","Galaxias brevipinnis Günther, 1866",-42.332513,171.397069,"PRESENT","HUMAN_OBSERVATION","Adult",NA,1991,"WGS84","New Zealand"
"19496","Galaxias brevipinnis Günther, 1866",-42.271217,171.595031,"PRESENT","HUMAN_OBSERVATION","Juvenile",NA,1991,"WGS84","New Zealand"
"19497","Galaxias brevipinnis Günther, 1866",-42.332496,171.395856,"PRESENT","HUMAN_OBSERVATION","Adult",NA,1991,"WGS84","New Zealand"
"19498","Galaxias brevipinnis Günther, 1866",-42.382356,171.420076,"PRESENT","HUMAN_OBSERVATION","Juvenile",NA,1991,"WGS84","New Zealand"
"19499","Galaxias brevipinnis Günther, 1866",-38.400785,174.731997,"PRESENT","HUMAN_OBSERVATION",NA,NA,1991,"WGS84","New Zealand"
"19500","Galaxias brevipinnis Günther, 1866",-38.430146,174.698372,"PRESENT","HUMAN_OBSERVATION","Adult",NA,1991,"WGS84","New Zealand"
"19501","Galaxias brevipinnis Günther, 1866",-37.49167,149.30833,"PRESENT","HUMAN_OBSERVATION",NA,"Victoria",1991,"WGS84","Australia"
"19502","Galaxias brevipinnis Günther, 1866",-37.542,149.325,"PRESENT","HUMAN_OBSERVATION",NA,"Victoria",1991,"WGS84","Australia"
"19503","Galaxias brevipinnis Günther, 1866",-37.575,149.275,"PRESENT","HUMAN_OBSERVATION",NA,"Victoria",1991,"WGS84","Australia"
"19504","Galaxias brevipinnis Günther, 1866",-37.45833,149.30833,"PRESENT","HUMAN_OBSERVATION",NA,"Victoria",1991,"WGS84","Australia"
"19505","Galaxias brevipinnis Günther, 1866",-37.45833,149.29167,"PRESENT","HUMAN_OBSERVATION",NA,"Victoria",1991,"WGS84","Australia"
"19506","Galaxias brevipinnis Günther, 1866",-37.4966,149.2835,"PRESENT","HUMAN_OBSERVATION",NA,"Victoria",1991,"WGS84","Australia"
"19507","Galaxias brevipinnis Günther, 1866",-37.797,145.001,"PRESENT","HUMAN_OBSERVATION",NA,"Victoria",1991,"WGS84","Australia"
"19508","Galaxias brevipinnis Günther, 1866",-38.61447,143.91406,"PRESENT","HUMAN_OBSERVATION",NA,"Victoria",1991,"WGS84","Australia"
"19509","Galaxias brevipinnis Günther, 1866",-38.69091,143.80911,"PRESENT","HUMAN_OBSERVATION",NA,"Victoria",1991,"WGS84","Australia"
"19510","Galaxias brevipinnis Günther, 1866",-38.69091,143.80911,"PRESENT","HUMAN_OBSERVATION",NA,"Victoria",1991,"WGS84","Australia"
"19511","Galaxias brevipinnis Günther, 1866",-38.57485,143.94919,"PRESENT","HUMAN_OBSERVATION",NA,"Victoria",1991,"WGS84","Australia"
"19512","Galaxias brevipinnis Günther, 1866",-38.57485,143.94919,"PRESENT","HUMAN_OBSERVATION",NA,"Victoria",1991,"WGS84","Australia"
"19513","Galaxias brevipinnis Günther, 1866",-38.73534,143.68202,"PRESENT","HUMAN_OBSERVATION",NA,"Victoria",1991,"WGS84","Australia"
"19514","Galaxias brevipinnis Günther, 1866",-37.79601,145.00058,"PRESENT","HUMAN_OBSERVATION",NA,"Victoria",1991,"WGS84","Australia"
"19515","Galaxias brevipinnis Günther, 1866",-37.56753,149.27435,"PRESENT","HUMAN_OBSERVATION",NA,"Victoria",1991,"WGS84","Australia"
"19516","Galaxias brevipinnis Günther, 1866",-37.5494,149.3236,"PRESENT","HUMAN_OBSERVATION",NA,"Victoria",1991,"WGS84","Australia"
"19517","Galaxias brevipinnis Günther, 1866",-37.48649,149.31713,"PRESENT","HUMAN_OBSERVATION",NA,"Victoria",1991,"WGS84","Australia"
"19518","Galaxias brevipinnis Günther, 1866",-37.387,149.5964,"PRESENT","HUMAN_OBSERVATION",NA,"Victoria",1991,"WGS84","Australia"
"19519","Galaxias brevipinnis Günther, 1866",-37.49526,149.28347,"PRESENT","HUMAN_OBSERVATION",NA,"Victoria",1991,"WGS84","Australia"
"19520","Galaxias brevipinnis Günther, 1866",-37.4617,149.2949,"PRESENT","HUMAN_OBSERVATION",NA,"Victoria",1991,"WGS84","Australia"
"19521","Galaxias brevipinnis Günther, 1866",-37.39937,149.64653,"PRESENT","HUMAN_OBSERVATION",NA,"Victoria",1991,"WGS84","Australia"
"19522","Galaxias brevipinnis Günther, 1866",-37.46159,149.30053,"PRESENT","HUMAN_OBSERVATION",NA,"Victoria",1991,"WGS84","Australia"
"19523","Galaxias brevipinnis Günther, 1866",-38.61402,143.91464,"PRESENT","HUMAN_OBSERVATION",NA,"Victoria",1991,"WGS84","Australia"
"19524","Galaxias brevipinnis Günther, 1866",-38.69047,143.80969,"PRESENT","HUMAN_OBSERVATION",NA,"Victoria",1991,"WGS84","Australia"
"19525","Galaxias brevipinnis Günther, 1866",-38.69047,143.80969,"PRESENT","HUMAN_OBSERVATION",NA,"Victoria",1991,"WGS84","Australia"
"19526","Galaxias brevipinnis Günther, 1866",-37.3967,149.6471,"PRESENT","HUMAN_OBSERVATION",NA,"Victoria",1991,"WGS84","Australia"
"19527","Galaxias brevipinnis Günther, 1866",-37.3865,149.5954,"PRESENT","HUMAN_OBSERVATION",NA,"Victoria",1991,"WGS84","Australia"
"19528","Galaxias brevipinnis Günther, 1866",-43.467151,170.015959,"PRESENT","HUMAN_OBSERVATION","Adult",NA,1991,"WGS84","New Zealand"
"19529","Galaxias brevipinnis Günther, 1866",-42.675798,171.119736,"PRESENT","HUMAN_OBSERVATION",NA,NA,1991,"WGS84","New Zealand"
"19530","Galaxias brevipinnis Günther, 1866",-38.881444,175.969989,"PRESENT","HUMAN_OBSERVATION",NA,NA,1991,"WGS84","New Zealand"
"19531","Galaxias brevipinnis Günther, 1866",-41.295674,175.294062,"PRESENT","HUMAN_OBSERVATION","Juvenile",NA,1991,"WGS84","New Zealand"
"19532","Galaxias brevipinnis Günther, 1866",-39.221192,174.143686,"PRESENT","HUMAN_OBSERVATION","Adult",NA,1991,"WGS84","New Zealand"
"19533","Galaxias brevipinnis Günther, 1866",-44.461051,169.966023,"PRESENT","HUMAN_OBSERVATION",NA,NA,1991,"WGS84","New Zealand"
"19534","Galaxias brevipinnis Günther, 1866",-45.137336,168.75252,"PRESENT","HUMAN_OBSERVATION",NA,NA,1991,"WGS84","New Zealand"
"19535","Galaxias brevipinnis Günther, 1866",-42.773802,170.955419,"PRESENT","HUMAN_OBSERVATION","Adult",NA,1991,"WGS84","New Zealand"
"19536","Galaxias brevipinnis Günther, 1866",-45.066902,168.532563,"PRESENT","HUMAN_OBSERVATION",NA,NA,1991,"WGS84","New Zealand"
"19537","Galaxias brevipinnis Günther, 1866",-37.35707,149.54176,"PRESENT","HUMAN_OBSERVATION",NA,"Victoria",1991,"WGS84","Australia"
"19538","Galaxias brevipinnis Günther, 1866",-37.45286,149.80837,"PRESENT","HUMAN_OBSERVATION",NA,"Victoria",1991,"WGS84","Australia"
"19539","Galaxias brevipinnis Günther, 1866",-37.4661,149.8022,"PRESENT","HUMAN_OBSERVATION",NA,"Victoria",1991,"WGS84","Australia"
"19540","Galaxias brevipinnis Günther, 1866",-37.36296,149.56115,"PRESENT","HUMAN_OBSERVATION",NA,"Victoria",1991,"WGS84","Australia"
"19541","Galaxias brevipinnis Günther, 1866",-37.47559,149.29928,"PRESENT","HUMAN_OBSERVATION",NA,"Victoria",1991,"WGS84","Australia"
"19542","Galaxias brevipinnis Günther, 1866",-37.43831,149.57728,"PRESENT","HUMAN_OBSERVATION",NA,"Victoria",1991,"WGS84","Australia"
"19543","Galaxias brevipinnis Günther, 1866",-37.44816,149.57988,"PRESENT","HUMAN_OBSERVATION",NA,"Victoria",1991,"WGS84","Australia"
"19544","Galaxias brevipinnis Günther, 1866",-37.4524,149.8089,"PRESENT","HUMAN_OBSERVATION",NA,"Victoria",1991,"WGS84","Australia"
"19545","Galaxias brevipinnis Günther, 1866",-37.3566,149.5423,"PRESENT","HUMAN_OBSERVATION",NA,"Victoria",1991,"WGS84","Australia"
"19546","Galaxias brevipinnis Günther, 1866",-37.3566,149.5423,"PRESENT","HUMAN_OBSERVATION",NA,"Victoria",1991,"WGS84","Australia"
"19547","Galaxias brevipinnis Günther, 1866",-37.46518,149.80147,"PRESENT","HUMAN_OBSERVATION",NA,"Victoria",1991,"WGS84","Australia"
"19548","Galaxias brevipinnis Günther, 1866",-37.43784,149.57782,"PRESENT","HUMAN_OBSERVATION",NA,"Victoria",1991,"WGS84","Australia"
"19549","Galaxias brevipinnis Günther, 1866",-37.47512,149.29982,"PRESENT","HUMAN_OBSERVATION",NA,"Victoria",1991,"WGS84","Australia"
"19550","Galaxias brevipinnis Günther, 1866",-37.36249,149.56169,"PRESENT","HUMAN_OBSERVATION",NA,"Victoria",1991,"WGS84","Australia"
"19551","Galaxias brevipinnis Günther, 1866",-37.44769,149.58042,"PRESENT","HUMAN_OBSERVATION",NA,"Victoria",1991,"WGS84","Australia"
"19552","Galaxias brevipinnis Günther, 1866",-37.43413,149.66358,"PRESENT","HUMAN_OBSERVATION",NA,"Victoria",1991,"WGS84","Australia"
"19553","Galaxias brevipinnis Günther, 1866",-37.4349,149.6624,"PRESENT","HUMAN_OBSERVATION",NA,"Victoria",1991,"WGS84","Australia"
"19554","Galaxias brevipinnis Günther, 1866",-41.73498,146.415732,"PRESENT","HUMAN_OBSERVATION",NA,"Tasmania",1991,"WGS84","Australia"
"19555","Galaxias brevipinnis Günther, 1866",-41.725104,146.421833,"PRESENT","HUMAN_OBSERVATION",NA,"Tasmania",1991,"WGS84","Australia"
"19556","Galaxias brevipinnis Günther, 1866",-41.730471,146.414571,"PRESENT","HUMAN_OBSERVATION",NA,"Tasmania",1991,"WGS84","Australia"
"19557","Galaxias brevipinnis Günther, 1866",-41.800236,172.592179,"PRESENT","HUMAN_OBSERVATION","Adult",NA,1990,"WGS84","New Zealand"
"19558","Galaxias brevipinnis Günther, 1866",-38.56546,143.92815,"PRESENT","HUMAN_OBSERVATION",NA,"Victoria",1990,"WGS84","Australia"
"19559","Galaxias brevipinnis Günther, 1866",-40.842615,145.103424,"PRESENT","HUMAN_OBSERVATION",NA,"Tasmania",1990,"WGS84","Australia"
"19560","Galaxias brevipinnis Günther, 1866",-43.14281,147.955637,"PRESENT","HUMAN_OBSERVATION",NA,"Tasmania",1990,"WGS84","Australia"
"19561","Galaxias brevipinnis Günther, 1866",-41.660167,144.929496,"PRESENT","HUMAN_OBSERVATION",NA,"Tasmania",1990,"WGS84","Australia"
"19562","Galaxias brevipinnis Günther, 1866",-41.240267,146.574106,"PRESENT","HUMAN_OBSERVATION",NA,"Tasmania",1990,"WGS84","Australia"
"19563","Galaxias brevipinnis Günther, 1866",-41.862504,146.530241,"PRESENT","HUMAN_OBSERVATION",NA,"Tasmania",1990,"WGS84","Australia"
"19564","Galaxias brevipinnis Günther, 1866",-43.061589,147.864724,"PRESENT","HUMAN_OBSERVATION",NA,"Tasmania",1990,"WGS84","Australia"
"19565","Galaxias brevipinnis Günther, 1866",-41.231378,146.398761,"PRESENT","HUMAN_OBSERVATION",NA,"Tasmania",1990,"WGS84","Australia"
"19566","Galaxias brevipinnis Günther, 1866",-42.900706,146.177018,"PRESENT","HUMAN_OBSERVATION",NA,"Tasmania",1990,"WGS84","Australia"
"19567","Galaxias brevipinnis Günther, 1866",-42.895998,146.14891,"PRESENT","HUMAN_OBSERVATION",NA,"Tasmania",1990,"WGS84","Australia"
"19568","Galaxias brevipinnis Günther, 1866",-40.838625,175.172744,"PRESENT","HUMAN_OBSERVATION",NA,NA,1990,"WGS84","New Zealand"
"19569","Galaxias brevipinnis Günther, 1866",-40.839638,175.214292,"PRESENT","HUMAN_OBSERVATION",NA,NA,1990,"WGS84","New Zealand"
"19570","Galaxias brevipinnis Günther, 1866",-40.966565,175.022439,"PRESENT","HUMAN_OBSERVATION",NA,NA,1990,"WGS84","New Zealand"
"19571","Galaxias brevipinnis Günther, 1866",-40.945566,175.038432,"PRESENT","HUMAN_OBSERVATION","Juvenile",NA,1990,"WGS84","New Zealand"
"19572","Galaxias brevipinnis Günther, 1866",-38.63108,146.23499,"PRESENT","HUMAN_OBSERVATION",NA,"Victoria",1990,"WGS84","Australia"
"19573","Galaxias brevipinnis Günther, 1866",-38.63062,146.23556,"PRESENT","HUMAN_OBSERVATION",NA,"Victoria",1990,"WGS84","Australia"
"19574","Galaxias brevipinnis Günther, 1866",-41.873395,146.215636,"PRESENT","HUMAN_OBSERVATION",NA,"Tasmania",1990,"WGS84","Australia"
"19575","Galaxias brevipinnis Günther, 1866",-41.898686,146.226176,"PRESENT","HUMAN_OBSERVATION",NA,"Tasmania",1990,"WGS84","Australia"
"19576","Galaxias brevipinnis Günther, 1866",-41.844658,146.228032,"PRESENT","HUMAN_OBSERVATION",NA,"Tasmania",1990,"WGS84","Australia"
"19577","Galaxias brevipinnis Günther, 1866",-41.8553,146.20381,"PRESENT","HUMAN_OBSERVATION",NA,"Tasmania",1990,"WGS84","Australia"
"19578","Galaxias brevipinnis Günther, 1866",-41.873581,146.24335,"PRESENT","HUMAN_OBSERVATION",NA,"Tasmania",1990,"WGS84","Australia"
"19579","Galaxias brevipinnis Günther, 1866",-43.030294,146.29218,"PRESENT","HUMAN_OBSERVATION",NA,"Tasmania",1990,"WGS84","Australia"
"19580","Galaxias brevipinnis Günther, 1866",-42.889679,146.117131,"PRESENT","HUMAN_OBSERVATION",NA,"Tasmania",1990,"WGS84","Australia"
"19581","Galaxias brevipinnis Günther, 1866",-42.849266,146.193061,"PRESENT","HUMAN_OBSERVATION",NA,"Tasmania",1990,"WGS84","Australia"
"19582","Galaxias brevipinnis Günther, 1866",-42.819231,146.143248,"PRESENT","HUMAN_OBSERVATION",NA,"Tasmania",1990,"WGS84","Australia"
"19583","Galaxias brevipinnis Günther, 1866",-42.849266,146.193061,"PRESENT","HUMAN_OBSERVATION",NA,"Tasmania",1990,"WGS84","Australia"
"19584","Galaxias brevipinnis Günther, 1866",-42.850569,146.177574,"PRESENT","HUMAN_OBSERVATION",NA,"Tasmania",1990,"WGS84","Australia"
"19585","Galaxias brevipinnis Günther, 1866",-42.802035,146.095681,"PRESENT","HUMAN_OBSERVATION",NA,"Tasmania",1990,"WGS84","Australia"
"19586","Galaxias brevipinnis Günther, 1866",-42.819231,146.143248,"PRESENT","HUMAN_OBSERVATION",NA,"Tasmania",1990,"WGS84","Australia"
"19587","Galaxias brevipinnis Günther, 1866",-42.846019,146.202673,"PRESENT","HUMAN_OBSERVATION",NA,"Tasmania",1990,"WGS84","Australia"
"19588","Galaxias brevipinnis Günther, 1866",-42.849266,146.193061,"PRESENT","HUMAN_OBSERVATION",NA,"Tasmania",1990,"WGS84","Australia"
"19589","Galaxias brevipinnis Günther, 1866",-42.787107,146.060234,"PRESENT","HUMAN_OBSERVATION",NA,"Tasmania",1990,"WGS84","Australia"
